Time[s], Channel 0, Channel 1, Channel 3, Channel 4, Channel 5, Channel 6, Channel 7
0.0351548, 0, 1, 1, 1, 0, 1, 1
0.0351855, 0, 1, 1, 1, 1, 1, 1
0.0352159, 0, 1, 1, 1, 0, 1, 1
0.0352465, 0, 1, 1, 1, 1, 1, 1
0.0352769, 0, 1, 1, 1, 0, 1, 1
0.0353075, 0, 1, 1, 1, 1, 1, 1
0.0353380, 0, 1, 1, 1, 0, 1, 1
0.0353686, 0, 1, 1, 1, 1, 1, 1
0.0353990, 0, 1, 1, 1, 0, 1, 1
0.0354296, 0, 1, 1, 1, 1, 1, 1
0.0354600, 0, 1, 1, 1, 0, 1, 1
0.0354907, 0, 1, 1, 1, 1, 1, 1
0.0355211, 0, 1, 1, 1, 0, 1, 1
0.0355517, 0, 1, 1, 1, 1, 1, 1
0.0355821, 0, 1, 1, 1, 0, 1, 1
0.0356127, 0, 1, 1, 1, 1, 1, 1
0.0356432, 0, 1, 1, 1, 0, 1, 1
0.0356738, 0, 1, 1, 1, 1, 1, 1
0.0357042, 0, 1, 1, 1, 0, 1, 1
0.0357348, 0, 1, 1, 1, 1, 1, 1
0.0357652, 0, 1, 1, 1, 0, 1, 1
0.0357959, 0, 1, 1, 1, 1, 1, 1
0.0358263, 0, 1, 1, 1, 0, 1, 1
0.0358569, 0, 1, 1, 1, 1, 1, 1
0.0358873, 0, 1, 1, 1, 0, 1, 1
0.0359179, 0, 1, 1, 1, 1, 1, 1
0.0359484, 0, 1, 1, 1, 0, 1, 1
0.0359790, 0, 1, 1, 1, 1, 1, 1
0.0360094, 0, 1, 1, 1, 0, 1, 1
0.0360400, 0, 1, 1, 1, 1, 1, 1
0.0360704, 0, 1, 1, 1, 0, 1, 1
0.0361010, 0, 1, 1, 1, 1, 1, 1
0.0361315, 0, 1, 1, 1, 0, 1, 1
0.0361621, 0, 1, 1, 1, 1, 1, 1
0.0361925, 0, 1, 1, 1, 0, 1, 1
0.0362231, 0, 1, 1, 1, 1, 1, 1
0.0362535, 0, 1, 1, 1, 0, 1, 1
0.0362842, 0, 1, 1, 1, 1, 1, 1
0.0363146, 0, 1, 1, 1, 0, 1, 1
0.0363452, 0, 1, 1, 1, 1, 1, 1
0.0363756, 0, 1, 1, 1, 0, 1, 1
0.0364062, 0, 1, 1, 1, 1, 1, 1
0.0364367, 0, 1, 1, 1, 0, 1, 1
0.0364673, 0, 1, 1, 1, 1, 1, 1
0.0364977, 0, 1, 1, 1, 0, 1, 1
0.0365283, 0, 1, 1, 1, 1, 1, 1
0.0365587, 0, 1, 1, 1, 0, 1, 1
0.0365894, 0, 1, 1, 1, 1, 1, 1
0.0366198, 0, 1, 1, 1, 0, 1, 1
0.0366504, 0, 1, 1, 1, 1, 1, 1
0.0366808, 0, 1, 1, 1, 0, 1, 1
0.0367114, 0, 1, 1, 1, 1, 1, 1
0.0367419, 0, 1, 1, 1, 0, 1, 1
0.0367725, 0, 1, 1, 1, 1, 1, 1
0.0368029, 0, 1, 1, 1, 0, 1, 1
0.0368335, 0, 1, 1, 1, 1, 1, 1
0.0368639, 0, 1, 1, 1, 0, 1, 1
0.0368946, 0, 1, 1, 1, 1, 1, 1
0.0369250, 0, 1, 1, 1, 0, 1, 1
0.0369556, 0, 1, 1, 1, 1, 1, 1
0.0369860, 0, 1, 1, 1, 0, 1, 1
0.0370166, 0, 1, 1, 1, 1, 1, 1
0.0370471, 0, 1, 1, 1, 0, 1, 1
0.0370777, 0, 1, 1, 1, 1, 1, 1
0.0371081, 0, 1, 1, 1, 0, 1, 1
0.0371387, 0, 1, 1, 1, 1, 1, 1
0.0371691, 0, 1, 1, 1, 0, 1, 1
0.0371998, 0, 1, 1, 1, 1, 1, 1
0.0372302, 0, 1, 1, 1, 0, 1, 1
0.0372608, 0, 1, 1, 1, 1, 1, 1
0.0372912, 0, 1, 1, 1, 0, 1, 1
0.0373218, 0, 1, 1, 1, 1, 1, 1
0.0373523, 0, 1, 1, 1, 0, 1, 1
0.0373829, 0, 1, 1, 1, 1, 1, 1
0.0374133, 0, 1, 1, 1, 0, 1, 1
0.0374439, 0, 1, 1, 1, 1, 1, 1
0.0374743, 0, 1, 1, 1, 0, 1, 1
0.0375050, 0, 1, 1, 1, 1, 1, 1
0.0375354, 0, 1, 1, 1, 0, 1, 1
0.0375660, 0, 1, 1, 1, 1, 1, 1
0.0375964, 0, 1, 1, 1, 0, 1, 1
0.0376270, 0, 1, 1, 1, 1, 1, 1
0.0376575, 0, 1, 1, 1, 0, 1, 1
0.0376881, 0, 1, 1, 1, 1, 1, 1
0.0377185, 0, 1, 1, 1, 0, 1, 1
0.0377491, 0, 1, 1, 1, 1, 1, 1
0.0377795, 0, 1, 1, 1, 0, 1, 1
0.0378102, 0, 1, 1, 1, 1, 1, 1
0.0378406, 0, 1, 1, 1, 0, 1, 1
0.0378712, 0, 1, 1, 1, 1, 1, 1
0.0379016, 0, 1, 1, 1, 0, 1, 1
0.0379322, 0, 1, 1, 1, 1, 1, 1
0.0379627, 0, 1, 1, 1, 0, 1, 1
0.0379933, 0, 1, 1, 1, 1, 1, 1
0.0380237, 0, 1, 1, 1, 0, 1, 1
0.0380543, 0, 1, 1, 1, 1, 1, 1
0.0380847, 0, 1, 1, 1, 0, 1, 1
0.0381154, 0, 1, 1, 1, 1, 1, 1
0.0381458, 0, 1, 1, 1, 0, 1, 1
0.0381764, 0, 1, 1, 1, 1, 1, 1
0.0382068, 0, 1, 1, 1, 0, 1, 1
0.0382374, 0, 1, 1, 1, 1, 1, 1
0.0382679, 0, 1, 1, 1, 0, 1, 1
0.0382985, 0, 1, 1, 1, 1, 1, 1
0.0383289, 0, 1, 1, 1, 0, 1, 1
0.0383595, 0, 1, 1, 1, 1, 1, 1
0.0383899, 0, 1, 1, 1, 0, 1, 1
0.0384205, 0, 1, 1, 1, 1, 1, 1
0.0384510, 0, 1, 1, 1, 0, 1, 1
0.0384816, 0, 1, 1, 1, 1, 1, 1
0.0385120, 0, 1, 1, 1, 0, 1, 1
0.0385426, 0, 1, 1, 1, 1, 1, 1
0.0385730, 0, 1, 1, 1, 0, 1, 1
0.0386037, 0, 1, 1, 1, 1, 1, 1
0.0386341, 0, 1, 1, 1, 0, 1, 1
0.0386647, 0, 1, 1, 1, 1, 1, 1
0.0386951, 0, 1, 1, 1, 0, 1, 1
0.0387257, 0, 1, 1, 1, 1, 1, 1
0.0387562, 0, 1, 1, 1, 0, 1, 1
0.0387868, 0, 1, 1, 1, 1, 1, 1
0.0388172, 0, 1, 1, 1, 0, 1, 1
0.0388478, 0, 1, 1, 1, 1, 1, 1
0.0388782, 0, 1, 1, 1, 0, 1, 1
0.0389089, 0, 1, 1, 1, 1, 1, 1
0.0389393, 0, 1, 1, 1, 0, 1, 1
0.0389699, 0, 1, 1, 1, 1, 1, 1
0.0390003, 0, 1, 1, 1, 0, 1, 1
0.0390309, 0, 1, 1, 1, 1, 1, 1
0.0390614, 0, 1, 1, 1, 0, 1, 1
0.0390920, 0, 1, 1, 1, 1, 1, 1
0.0391224, 0, 1, 1, 1, 0, 1, 1
0.0391530, 0, 1, 1, 1, 1, 1, 1
0.0391834, 0, 1, 1, 1, 0, 1, 1
0.0392141, 0, 1, 1, 1, 1, 1, 1
0.0392445, 0, 1, 1, 1, 0, 1, 1
0.0392751, 0, 1, 1, 1, 1, 1, 1
0.0393055, 0, 1, 1, 1, 0, 1, 1
0.0393361, 0, 1, 1, 1, 1, 1, 1
0.0393666, 0, 1, 1, 1, 0, 1, 1
0.0393972, 0, 1, 1, 1, 1, 1, 1
0.0394276, 0, 1, 1, 1, 0, 1, 1
0.0394582, 0, 1, 1, 1, 1, 1, 1
0.0394886, 0, 1, 1, 1, 0, 1, 1
0.0395193, 0, 1, 1, 1, 1, 1, 1
0.0395497, 0, 1, 1, 1, 0, 1, 1
0.0395803, 0, 1, 1, 1, 1, 1, 1
0.0396107, 0, 1, 1, 1, 0, 1, 1
0.0396413, 0, 1, 1, 1, 1, 1, 1
0.0396718, 0, 1, 1, 1, 0, 1, 1
0.0397024, 0, 1, 1, 1, 1, 1, 1
0.0397328, 0, 1, 1, 1, 0, 1, 1
0.0397634, 0, 1, 1, 1, 1, 1, 1
0.0397938, 0, 1, 1, 1, 0, 1, 1
0.0398245, 0, 1, 1, 1, 1, 1, 1
0.0398549, 0, 1, 1, 1, 0, 1, 1
0.0398855, 0, 1, 1, 1, 1, 1, 1
0.0399159, 0, 1, 1, 1, 0, 1, 1
0.0399465, 0, 1, 1, 1, 1, 1, 1
0.0399770, 0, 1, 1, 1, 0, 1, 1
0.0400076, 0, 1, 1, 1, 1, 1, 1
0.0400380, 0, 1, 1, 1, 0, 1, 1
0.0400686, 0, 1, 1, 1, 1, 1, 1
0.0400990, 0, 1, 1, 1, 0, 1, 1
0.0401297, 0, 1, 1, 1, 1, 1, 1
0.0401601, 0, 1, 1, 1, 0, 1, 1
0.0401907, 0, 1, 1, 1, 1, 1, 1
0.0402211, 0, 1, 1, 1, 0, 1, 1
0.0402517, 0, 1, 1, 1, 1, 1, 1
0.0402822, 0, 1, 1, 1, 0, 1, 1
0.0403128, 0, 1, 1, 1, 1, 1, 1
0.0403432, 0, 1, 1, 1, 0, 1, 1
0.0403738, 0, 1, 1, 1, 1, 1, 1
